ID	Directory	CreatedAt	UpdatedAt	Title	Creator	WordsCount	UniqueWordsCount	A1Words	A2Words	B1Words	B2Words	C1Words	C2Words	A1Readability	A2Readability	B1Readability	B2Readability	C1Readability	C2Readability
6274e18c	maurice-leblanc/the-crystal-stopper	2022-10-04	2022-10-04	The Crystal Stopper	Maurice Leblanc	34209	4283	464	454	761	966	885	563	55	69	80	91	97	100
6e1ecf74	maurice-leblanc/the-eight-strokes-of-the-clock	2022-10-04	2022-10-04	The Eight Strokes of the Clock	Maurice Leblanc	29000	3971	463	443	752	898	826	453	57	71	83	92	97	100
5bb5e040	maurice-leblanc/the-extraordinary-adventures-of-ars-ne-lupin-gentleman-burglar	2022-10-04	2022-10-04	The Extraordinary Adventures of Arsène Lupin, Gentleman-Burglar	Maurice Leblanc	25684	4009	460	436	731	902	829	485	49	63	77	89	97	100
40983954	maurice-leblanc/the-golden-triangle	2022-10-04	2022-10-04	The Golden Triangle	Maurice Leblanc	39949	4352	460	451	775	1013	901	558	60	73	84	92	97	100
2578bfed	maurice-leblanc/the-hollow-needle	2022-10-04	2022-10-04	The Hollow Needle	Maurice Leblanc	31136	4390	461	459	799	988	932	583	55	67	80	90	97	100
1099d2ad	maurice-leblanc/the-secret-of-sarek	2022-10-04	2022-10-04	The Secret of Sarek	Maurice Leblanc	41637	4946	463	458	799	1094	1123	763	57	70	81	90	96	100
47209d3	maurice-leblanc/the-secret-tomb	2022-10-04	2022-10-04	The Secret Tomb	Maurice Leblanc	32864	4386	465	447	782	1001	903	580	55	68	80	90	96	99
c24d8744	maurice-leblanc/the-teeth-of-the-tiger	2022-10-04	2022-10-04	The Teeth of the Tiger	Maurice Leblanc	58742	5290	467	468	854	1236	1189	799	53	68	80	91	97	100
bd10cce5	max-beerbohm/the-works-of-max-beerbohm	2022-10-04	2022-10-04	The Works of Max Beerbohm	Max Beerbohm	16332	4496	460	417	668	881	958	749	46	57	69	80	90	97
87b24c18	max-beerbohm/zuleika-dobson	2022-10-04	2022-10-04	Zuleika Dobson	Max Beerbohm	37716	6331	469	477	847	1234	1441	1246	53	65	75	85	93	98
3f832fc4	maxmimko/atest	2022-10-04	2022-10-04	Atest	maxmimko	479	207	135	28	13	21	6	3	71	80	87	95	99	100
52056b8a	michael-bacon/bloody-legacy	2022-10-04	2022-10-04	Bloody Legacy	Michael Bacon	6294	1722	392	242	310	308	252	142	55	66	78	87	96	99
cdf10148	michael-dean/the-new-york-cafe	2022-10-04	2022-10-04	The New York Cafe	Michael Dean	756	163	104	17	13	21	5	3	66	75	79	93	99	100
bf0b5aa0	michelle-brown/alien-at-school	2022-10-04	2022-10-04	Alien at School	Michelle Brown	3607	839	315	141	129	124	63	41	61	71	83	90	95	98
d4fe8382	miguel-de-cervantes-saavedra/don-quixote	2022-10-04	2022-10-04	Don Quixote	Miguel de Cervantes Saavedra	197376	9749	470	489	949	1682	2401	2406	55	68	79	89	95	99
5b5512f8	miguel-de-cervantes/don-quixote	2022-10-04	2022-10-04	Don Quixote	Miguel De Cervantes	4061	1221	355	204	227	214	126	68	50	70	82	92	97	100
1241385c	mikhail-artsybashev/sanine	2022-10-04	2022-10-04	Sanine	Mikhail Artsybashev	46182	5324	463	461	807	1192	1250	909	57	69	80	90	97	100
dad1abfa	mile-gaboriau/file-no-113	2022-10-04	2022-10-04	File No. 113	Émile Gaboriau	68204	5876	466	471	872	1318	1396	1041	54	68	81	91	97	100
581aa443	mile-gaboriau/monsieur-lecoq	2022-10-04	2022-10-04	Monsieur Lecoq	Émile Gaboriau	115760	7448	468	477	914	1534	1963	1608	51	65	79	90	97	100
b279f080	mile-gaboriau/the-lerouge-case	2022-10-04	2022-10-04	The Lerouge Case	Émile Gaboriau	57969	5557	464	474	870	1309	1324	900	55	68	81	91	97	100
290c32c2	mile-gaboriau/the-mystery-of-orcival	2022-10-04	2022-10-04	The Mystery of Orcival	Émile Gaboriau	48068	5037	462	454	838	1157	1181	736	56	69	81	91	97	100
52081074	mile-gaboriau/the-slaves-of-paris	2022-10-04	2022-10-04	The Slaves of Paris	Émile Gaboriau	92612	6834	464	479	919	1487	1737	1330	58	70	82	92	97	100
b4da0fa5	mile-zola/germinal	2022-10-04	2022-10-04	Germinal	Émile Zola	85642	6113	465	475	869	1326	1433	1067	55	68	79	90	97	99
1aad200b	mile-zola/his-masterpiece	2022-10-04	2022-10-04	His Masterpiece	Émile Zola	71226	7322	468	475	890	1422	1774	1518	53	65	77	87	95	99
abf3827f	miles-franklin/my-brilliant-career	2022-10-04	2022-10-04	My Brilliant Career	Miles Franklin	41940	5825	469	474	814	1174	1317	1029	55	67	78	87	94	99
92998c30	mitchell-h-q/lisa-in-china	2022-10-04	2022-10-04	Lisa in China	Mitchell H.Q.	1933	668	270	112	83	98	49	32	58	69	78	89	93	98
bbe9a034	moli-re/tartuffe	2022-10-04	2022-10-04	Tartuffe	Molière	9276	2150	425	297	431	400	297	227	56	68	81	89	94	100
64441219	morton-rhue/the-wave	2022-10-04	2022-10-04	The Wave	Morton Rhue	3270	322	206	48	31	18	8	3	66	79	85	97	98	98
e39413ef	nathaniel-hawthorne/rapacini-s-daughter	2022-10-04	2022-10-04	Rapacini's Daughter	Nathaniel Hawthorne	1234	440	237	79	59	44	17	4	67	80	90	96	100	100
25dc25ab	nathaniel-hawthorne/the-birthmark	2022-10-04	2022-10-04	The Birthmark	Nathaniel Hawthorne	990	405	205	66	60	44	20	8	62	76	87	94	96	99
d782fe9a	nathaniel-hawthorne/the-house-of-the-seven-gables	2022-10-04	2022-10-04	The House of the Seven Gables	Nathaniel Hawthorne	4221	867	353	179	152	110	51	16	69	83	89	94	100	100
2937f936	nathaniel-hawthorne/the-scarlet-letter	2022-10-04	2022-10-04	The Scarlet Letter	Nathaniel Hawthorne	41525	5945	463	435	815	1210	1413	1139	48	58	72	85	94	99
554cba02	nathaniel-hawthorne/young-goodman-brown	2022-10-04	2022-10-04	Young Goodman Brown	Nathaniel Hawthorne	1280	432	228	74	59	42	16	11	60	79	86	92	95	100
a9754fa1	niccol-machiavelli/the-prince	2022-10-04	2022-10-04	The Prince	Niccolò Machiavelli	16158	2731	407	287	505	574	491	352	52	64	77	88	95	99
a2dee4bf	nicholas-sparks/the-notebook	2022-10-04	2022-10-04	The Notebook	Nicholas Sparks	13200	1898	423	325	375	350	237	121	69	81	89	94	98	100
a2c4a567	nicole-irving/hachiko	2022-10-04	2022-10-04	Hachiko	Nicole Irving	2265	344	206	60	34	23	16	3	73	85	93	96	100	100
da132173	nikolai-gogol/dead-souls	2022-10-04	2022-10-04	Dead Souls	Nikolai Gogol	67077	7414	466	481	908	1456	1794	1544	51	64	77	88	95	99
28edb43	nikolai-gogol/short-fiction	2022-10-04	2022-10-04	Short Fiction	Nikolai Gogol	84381	7102	468	487	925	1523	1836	1353	54	67	80	89	96	99
fdbde941	nina-prentice/saladin	2022-10-04	2022-10-04	Saladin	Nina Prentice	4588	641	315	122	75	62	31	23	68	82	88	92	95	100
39e813e6	o-henry/a-walk-in-amnesia	2022-10-04	2022-10-04	A Walk in Amnesia	O. Henry	735	295	188	44	27	20	9	6	76	86	93	97	99	100
32c63463	o-henry/by-courier	2022-10-04	2022-10-04	By Courier	O. Henry	677	321	202	48	23	22	13	8	74	85	90	96	98	100
bbb5b551	o-henry/one-thousand-dollars	2022-10-04	2022-10-04	One Thousand Dollars	O. Henry	631	292	164	38	35	28	21	3	66	77	88	94	99	100
1122fd8f	o-henry/short-fiction	2022-10-04	2022-10-04	Short Fiction	O. Henry	449463	18728	472	495	990	1949	3550	5438	51	63	74	84	92	97
8ce6f50c	o-henry/soapy-s-choice	2022-10-04	2022-10-04	Soapy's Choice	O. Henry	661	245	157	51	13	17	5	2	67	81	85	93	95	100
8d9ddd6f	o-henry/the-clarion-call	2022-10-04	2022-10-04	The Clarion Call	O. Henry	709	323	174	57	26	41	17	7	66	78	86	96	99	100
5625a6dd	o-henry/the-last-leaf	2022-10-04	2022-10-04	The Last Leaf	O. Henry	653	278	149	42	26	37	19	4	64	73	79	89	99	100
5dfa2981	o-henry/the-memento	2022-10-04	2022-10-04	The Memento	O. Henry	485	221	154	31	12	12	8	3	73	83	90	95	98	100
872b134e	o-henry/the-ransom-of-red-chief	2022-10-04	2022-10-04	The Ransom of Red Chief	O. Henry	1099	382	198	68	41	43	24	7	61	77	85	95	100	100
501c88cf	o-henry/tildy-s-moment	2022-10-04	2022-10-04	Tildy's Moment	O. Henry	402	191	133	27	12	13	4	1	76	86	91	96	97	98
a1a35085	okakura-kakuz/the-book-of-tea	2022-10-04	2022-10-04	The Book of Tea	Okakura Kakuzō	9159	3057	407	335	501	617	593	420	38	52	65	79	90	97
7ac3de47	olaudah-equiano/the-interesting-narrative-of-the-life-of-olaudah-equiano	2022-10-04	2022-10-04	The Interesting Narrative of the Life of Olaudah Equiano	Olaudah Equiano	37746	4400	462	448	746	1025	899	604	57	69	81	91	97	99
ca559f0c	oliver-astley/bloody-revenge	2022-10-04	2022-10-04	Bloody Revenge	Oliver Astley	4106	1002	336	185	162	152	80	54	60	71	82	90	96	99
d707f6fa	oliver-goldsmith/she-stoops-to-conquer	2022-10-04	2022-10-04	She Stoops to Conquer	Oliver Goldsmith	10771	2239	427	324	404	454	341	204	61	71	82	90	97	100
37b835cf	oliver-goldsmith/the-vicar-of-wakefield	2022-10-04	2022-10-04	The Vicar of Wakefield	Oliver Goldsmith	29801	4221	467	427	708	921	865	634	57	69	81	90	96	100
f22bc1d6	omar-khayy-m/the-rub-iy-t-of-omar-khayy-m	2022-10-04	2022-10-04	The Rubáiyát of Omar Khayyám	Omar Khayyám	3359	1584	348	201	254	268	241	154	46	57	70	81	91	96
67f5bcf5	oscar-wilde/an-ideal-husband	2022-10-04	2022-10-04	An Ideal Husband	Oscar Wilde	14654	2101	428	318	433	417	270	176	65	75	85	92	98	100
94dc3bdd	oscar-wilde/children-s-stories	2022-10-04	2022-10-04	Children’s Stories	Oscar Wilde	23013	3263	456	397	538	688	601	405	59	71	81	91	96	99
921fd4e3	oscar-wilde/lady-windermere-s-fan	2022-10-04	2022-10-04	Lady Windermere’s Fan	Oscar Wilde	9017	1423	407	247	279	250	147	70	71	79	87	95	99	100
f6b82102	oscar-wilde/lord-arthur-savile-s-crime	2022-10-04	2022-10-04	Lord Arthur Savile's Crime	Oscar Wilde	2509	832	338	148	159	108	50	17	65	76	89	96	99	100
cb250785	oscar-wilde/lord-arthur-savile-s-crime-and-other-stories	2022-10-04	2022-10-04	Lord Arthur Savile’s Crime and Other Stories	Oscar Wilde	19124	3752	463	434	685	835	658	456	56	68	80	89	95	99
ce5d84bc	oscar-wilde/the-fisherman-and-his-soul	2022-10-04	2022-10-04	The Fisherman and His Soul	Oscar Wilde	2872	611	277	113	89	72	35	20	69	81	89	97	98	100
c707f4bb	oscar-wilde/the-happy-prince-and-the-selfish-giant	2022-10-04	2022-10-04	The Happy Prince and the Selfish Giant	Oscar Wilde	1369	339	178	62	47	35	9	7	70	80	91	98	99	100
1db801a1	oscar-wilde/the-importance-of-being-earnest	2022-10-04	2022-10-04	The Importance of Being Earnest	Oscar Wilde	8275	1304	397	230	233	229	137	55	65	76	87	93	97	99
3e35121d	oscar-wilde/the-model-millionaire	2022-10-04	2022-10-04	The Model Millionaire	Oscar Wilde	498	195	124	30	17	15	7	2	67	80	88	97	100	100
a69567b6	oscar-wilde/the-picture-of-dorian-gray	2022-10-04	2022-10-04	The Picture of Dorian Gray	Oscar Wilde	37718	4639	465	460	730	999	965	690	57	69	80	89	97	99
b5b107e4	p-g-wodehouse/a-damsel-in-distress	2022-10-04	2022-10-04	A Damsel in Distress	P. G. Wodehouse	36354	5530	469	474	817	1192	1207	935	56	68	79	89	95	99
952aa67	p-g-wodehouse/a-gentleman-of-leisure	2022-10-04	2022-10-04	A Gentleman of Leisure	P. G. Wodehouse	33011	4819	463	464	776	1042	1010	715	57	68	77	88	96	99
9c3cc3fd	p-g-wodehouse/a-prefect-s-uncle	2022-10-04	2022-10-04	A Prefect’s Uncle	P. G. Wodehouse	20432	3446	451	409	618	754	610	443	55	68	79	89	96	99
6cc9344a	p-g-wodehouse/golf-stories	2022-10-04	2022-10-04	Golf Stories	P. G. Wodehouse	63978	6822	467	480	890	1366	1600	1300	54	65	77	86	93	98
16b9fa7f	p-g-wodehouse/indiscretions-of-archie	2022-10-04	2022-10-04	Indiscretions of Archie	P. G. Wodehouse	35518	5115	463	460	789	1104	1053	827	57	68	78	88	95	99
7ee17f80	p-g-wodehouse/jeeves-and-friends	2022-10-04	2022-10-04	Jeeves and Friends	P. G. Wodehouse	10216	1609	428	298	350	261	166	70	65	78	87	94	98	100
c4af7e22	p-g-wodehouse/jeeves-stories	2022-10-04	2022-10-04	Jeeves Stories	P. G. Wodehouse	76458	6623	466	484	873	1373	1468	1184	60	71	81	89	95	99
d1bcb70b	p-g-wodehouse/leave-it-to-psmith	2022-10-04	2022-10-04	Leave It to Psmith	P. G. Wodehouse	41865	5743	464	465	815	1227	1253	975	55	66	77	88	95	99
c53f539c	p-g-wodehouse/love-among-the-chickens	2022-10-04	2022-10-04	Love Among the Chickens	P. G. Wodehouse	24033	4291	462	448	711	930	861	600	56	67	78	88	95	99
3d2f22a	p-g-wodehouse/mike	2022-10-04	2022-10-04	Mike	P. G. Wodehouse	52031	5498	464	465	817	1209	1204	906	56	68	78	89	95	99
52a4eb2f	p-g-wodehouse/piccadilly-jim	2022-10-04	2022-10-04	Piccadilly Jim	P. G. Wodehouse	38121	5413	467	467	802	1144	1173	901	57	67	78	88	95	99
3bd6c74f	p-g-wodehouse/psmith-in-the-city	2022-10-04	2022-10-04	Psmith in the City	P. G. Wodehouse	25682	4250	459	435	701	928	868	598	53	64	76	88	95	99
68fa2279	p-g-wodehouse/psmith-journalist	2022-10-04	2022-10-04	Psmith, Journalist	P. G. Wodehouse	28233	4546	453	441	733	953	933	693	52	64	75	85	94	99
bd5b5e8d	p-g-wodehouse/right-ho-jeeves	2022-10-04	2022-10-04	Right Ho, Jeeves	P. G. Wodehouse	34297	5021	462	449	752	1019	1017	805	57	68	78	87	94	98
786941bc	p-g-wodehouse/school-stories	2022-10-04	2022-10-04	School Stories	P. G. Wodehouse	35270	4986	466	450	788	1102	1046	776	56	67	78	88	95	99
b17ee3cf	p-g-wodehouse/short-fiction	2022-10-04	2022-10-04	Short Fiction	P. G. Wodehouse	100061	8270	470	492	937	1612	2015	1751	58	69	80	89	95	99
e6f75e79	p-g-wodehouse/something-new	2022-10-04	2022-10-04	Something New	P. G. Wodehouse	35451	5259	466	467	812	1149	1152	854	54	66	77	87	95	99
c7a096fc	p-g-wodehouse/the-pothunters	2022-10-04	2022-10-04	The Pothunters	P. G. Wodehouse	19790	3304	449	412	620	722	561	374	58	70	80	88	95	99
4c91888b	p-g-wodehouse/ukridge-stories	2022-10-04	2022-10-04	Ukridge Stories	P. G. Wodehouse	46200	6045	467	464	832	1251	1302	1093	56	67	77	86	93	98
7d243d68	p-g-wodehouse/uneasy-money	2022-10-04	2022-10-04	Uneasy Money	P. G. Wodehouse	32328	5100	462	449	781	1118	1107	750	57	68	79	89	95	99
9eef8c4	p-t-barnum/struggles-and-triumphs	2022-10-04	2022-10-04	Struggles and Triumphs	P. T. Barnum	122047	8930	470	491	955	1681	2248	2073	48	60	74	86	94	99
7180d4cc	p-t-barnum/the-art-of-money-getting	2022-10-04	2022-10-04	The Art of Money Getting	P. T. Barnum	6627	1902	402	294	342	361	266	181	55	68	80	90	96	99
e6f918d1	p-t-barnum/the-humbugs-of-the-world	2022-10-04	2022-10-04	The Humbugs of the World	P. T. Barnum	56244	7639	469	483	912	1488	1803	1625	47	59	72	83	93	98
111523fd	patricia-highsmith/slowly-slowly-in-the-wind	2022-10-04	2022-10-04	Slowly Slowly in the Wind	Patricia Highsmith	1372	493	277	99	54	42	12	8	70	83	89	94	100	100
667e123	patricia-highsmith/strangers-on-a-train	2022-10-04	2022-10-04	Strangers on a Train	Patricia Highsmith	5933	780	350	153	117	90	47	13	65	76	83	93	100	100
71e18b6	patricia-highsmith/woodrow-wilson-tie	2022-10-04	2022-10-04	Woodrow Wilson Tie	Patricia Highsmith	1343	465	249	97	53	38	12	6	65	80	87	93	95	99
9c77c3d7	paul-laurence-dunbar/the-sport-of-the-gods	2022-10-04	2022-10-04	The Sport of the Gods	Paul Laurence Dunbar	18368	3327	459	422	594	689	591	403	63	73	82	90	96	99
ac000a84	paul-shipton/the-beatles	2022-10-04	2022-10-04	The Beatles	Paul Shipton	4431	755	312	128	103	95	60	30	57	73	85	92	96	99
6e9b8d4	paul-shipton/titanic	2022-10-04	2022-10-04	Titanic	Paul Shipton	3315	674	303	127	98	59	47	25	61	73	85	90	97	100
6f00fbe2	paul-stewart/lucky-luke-and-other-very-short-stories	2022-10-04	2022-10-04	Lucky Luke and other Very Short Stories	Paul Stewart	8521	1859	418	276	325	365	239	138	60	73	82	91	96	99
c32a6446	paul-tiyambe-zeleza/blood-feuds	2022-10-04	2022-10-04	Blood Feuds	Paul Tiyambe Zeleza	1678	582	277	111	79	64	30	14	66	80	88	95	97	99
ff955496	pedro-carolino/english-as-she-is-spoke	2022-10-04	2022-10-04	English as She Is Spoke	Pedro Carolino	3713	1483	349	189	252	246	188	156	52	64	75	84	92	97
83a02df6	percy-marks/the-plastic-age	2022-10-04	2022-10-04	The Plastic Age	Percy Marks	35499	4424	461	438	717	912	850	659	55	68	79	87	93	98
9330ff2c	peter-benchley/jaws	2022-10-04	2022-10-04	Jaws	Peter Benchley	3535	393	233	64	46	28	14	7	70	81	86	91	96	100
a774f918	peter-dainty/the-love-of-king	2022-10-04	2022-10-04	The Love of King	Peter Dainty	2797	578	293	108	69	53	29	20	74	84	93	97	99	100
ba713b95	peter-kropotkin/mutual-aid	2022-10-04	2022-10-04	Mutual Aid	Peter Kropotkin	52923	5828	459	432	786	1107	1284	1033	42	55	70	83	92	98
9bffd949	peter-kropotkin/the-conquest-of-bread	2022-10-04	2022-10-04	The Conquest of Bread	Peter Kropotkin	36867	4908	459	416	722	995	1052	847	44	56	72	85	94	98
e5dd59f8	peter-viney/casualty	2022-10-04	2022-10-04	Casualty	Peter Viney	1689	405	214	67	50	40	17	16	66	77	86	94	96	100
c2e5f3b	peter-viney/strawberry-and-the-sensations	2022-10-04	2022-10-04	Strawberry and the Sensations	Peter Viney	1205	299	178	45	30	21	12	6	61	78	85	92	97	100
31bfcf90	peter-viney/the-locked-room	2022-10-04	2022-10-04	The Locked Room	Peter Viney	775	206	115	35	20	20	6	5	66	80	89	95	98	99
5b3475be	phil-healey/stranger-than-fiction-urban-myths	2022-10-04	2022-10-04	Stranger than Fiction Urban Myths	Phil Healey	3609	501	248	85	74	52	24	10	70	84	92	97	99	100
9c33e223	philip-francis-nowlan/armageddon-2419-a-d	2022-10-04	2022-10-04	Armageddon 2419 A.D.	Philip Francis Nowlan	13703	2931	422	355	507	578	532	362	46	58	72	84	94	99
32160b9f	philip-francis-nowlan/the-airlords-of-han	2022-10-04	2022-10-04	The Airlords of Han	Philip Francis Nowlan	15224	3281	431	363	534	642	591	464	41	54	69	81	92	98
2eeecc90	philip-k-dick/do-androids-dream-of-electric-sheep	2022-10-04	2022-10-04	Do Androids Dream of Electric Sheep?	Philip K. Dick	11096	1305	407	253	270	203	86	59	63	75	85	90	96	99
7814a00f	philip-k-dick/short-fiction	2022-10-04	2022-10-04	Short Fiction	Philip K. Dick	53153	4672	458	436	711	978	948	711	56	68	79	88	95	99
55b523d2	philip-mincher/a-kind-of-longing	2022-10-04	2022-10-04	A Kind of Longing	Philip Mincher	1653	459	254	87	53	35	19	6	71	84	91	96	98	100
c5755de2	philip-wylie/gladiator	2022-10-04	2022-10-04	Gladiator	Philip Wylie	37478	6097	466	471	851	1226	1386	1079	52	64	75	87	94	98
eec340cc	phillip-burrows/orca	2022-10-04	2022-10-04	Orca	Phillip Burrows	887	250	162	39	15	18	9	4	65	78	87	93	99	100
254f5a1f	phillis-wheatley/poems-on-various-subjects-religious-and-moral	2022-10-04	2022-10-04	Poems on Various Subjects, Religious and Moral	Phillis Wheatley	7407	1986	363	242	381	412	337	191	41	55	72	86	95	99
6f7e7255	pierre-choderlos-de-laclos/dangerous-liaisons	2022-10-04	2022-10-04	Dangerous Liaisons	Pierre Choderlos de Laclos	59865	4403	456	410	707	904	961	731	55	67	82	91	97	100
9d1fe93a	pierre-joseph-proudhon/what-is-property	2022-10-04	2022-10-04	What Is Property?	Pierre-Joseph Proudhon	73460	6846	457	436	817	1259	1563	1476	40	54	70	84	93	98
8f74ca47	plato/dialogues	2022-10-04	2022-10-04	Dialogues	Plato	531287	11268	469	469	918	1615	2484	3061	54	67	79	89	95	99
2644c220	poul-anderson/short-fiction	2022-10-04	2022-10-04	Short Fiction	Poul Anderson	139398	10089	471	482	939	1603	2240	2285	52	64	75	85	93	98
7bd804c1	r-a-lafferty/short-fiction	2022-10-04	2022-10-04	Short Fiction	R. A. Lafferty	17437	3711	453	395	577	696	633	521	58	67	78	86	92	97
57fb83f1	r-e-syme/death-on-harris	2022-10-04	2022-10-04	Death on Harris	R. E. Syme	4148	1152	363	191	193	168	141	65	60	73	80	88	96	100
ac3c75bc	r-h-tawney/the-acquisitive-society	2022-10-04	2022-10-04	The Acquisitive Society	R. H. Tawney	23018	3805	418	321	552	733	763	663	35	50	65	81	92	98
17930088	r-m-ballantyne/the-coral-island	2022-10-04	2022-10-04	The Coral Island	R. M. Ballantyne	47837	4749	459	447	791	1069	1073	683	55	68	82	91	97	100
8147cf71	r-thorman/the-stradivarius	2022-10-04	2022-10-04	The Stradivarius	R.Thorman	1117	415	232	60	51	42	22	5	62	72	80	86	93	99
722632c4	rabindranath-tagore/gitanjali	2022-10-04	2022-10-04	Gitanjali	Rabindranath Tagore	6915	1773	375	227	295	319	299	173	57	71	81	90	96	99
26edabdc	rabindranath-tagore/my-reminiscences	2022-10-04	2022-10-04	My Reminiscences	Rabindranath Tagore	28085	5259	463	443	782	1069	1133	943	49	62	74	85	93	98
f7a8111d	rachel-bladon/all-about-ocean-life	2022-10-04	2022-10-04	All About Ocean Life	Rachel Bladon	994	296	135	38	34	32	21	21	49	64	78	85	90	96
3e4e48df	rachel-bladon/animal-life-cycles	2022-10-04	2022-10-04	Animal Life Cycles	Rachel Bladon	1994	420	174	53	47	34	31	42	49	61	76	83	90	95
e56a8be0	rachel-bladon/animals-at-night	2022-10-04	2022-10-04	Animals at Night	Rachel Bladon	935	281	124	40	35	32	20	16	57	72	83	91	96	98
7501dd7	rachel-bladon/england	2022-10-04	2022-10-04	England	Rachel Bladon	8167	1434	345	197	214	239	208	146	53	69	80	89	95	99
3656fc8	rachel-bladon/japan	2022-10-04	2022-10-04	Japan	Rachel Bladon	2961	475	211	73	55	56	38	17	60	71	78	84	95	98
fb65d68e	rachel-bladon/the-animal-kingdom	2022-10-04	2022-10-04	The Animal Kingdom	Rachel Bladon	4269	686	258	113	94	74	47	44	56	71	82	89	92	95
3375a509	rachel-bladon/the-heron-and-the-hummingbird	2022-10-04	2022-10-04	The Heron and the Hummingbird	Rachel Bladon	481	126	83	20	9	7	3	3	61	75	80	83	86	95
e69cd056	rafael-sabatini/captain-blood	2022-10-04	2022-10-04	Captain Blood	Rafael Sabatini	53699	6302	467	464	850	1255	1440	1240	49	61	75	86	94	98
ad41966a	rafael-sabatini/scaramouche	2022-10-04	2022-10-04	Scaramouche	Rafael Sabatini	60143	6883	465	476	882	1351	1640	1410	49	62	75	86	93	99
eee220b	ray-bradbury/short-fiction	2022-10-04	2022-10-04	Short Fiction	Ray Bradbury	38413	4767	460	425	659	929	981	779	56	68	77	86	94	98
d605438d	raymond-chandler/farewell-my-lovely	2022-10-04	2022-10-04	Farewell my lovely	Raymond Chandler	6598	925	359	191	160	116	51	29	71	84	92	96	98	100
9819ad64	raymond-chandler/the-big-sleep	2022-10-04	2022-10-04	The Big Sleep	Raymond Chandler	32953	3776	449	379	557	744	758	534	58	71	79	88	95	99
892da4a9	reg-wright/ear-rings-from-frankfurt	2022-10-04	2022-10-04	Ear-rings from Frankfurt	Reg Wright	2835	480	266	85	58	41	12	16	75	86	92	96	97	100
c9e79f87	reginald-hill/deadheads	2022-10-04	2022-10-04	Deadheads	Reginald Hill	9601	1417	413	280	293	244	113	45	66	77	86	95	98	100
d6d584fa	richard-brinsley-sheridan/the-school-for-scandal	2022-10-04	2022-10-04	The School for Scandal	Richard Brinsley Sheridan	18495	3261	447	382	580	672	570	430	51	62	77	89	95	99
43c9ead5	richard-curtis/mr-bean-in-town	2022-10-04	2022-10-04	Mr Bean in Town	Richard Curtis	2205	308	175	49	41	28	8	3	64	74	86	93	99	100
66a19a	richard-f-burton/vikram-and-the-vampire	2022-10-04	2022-10-04	Vikram and the Vampire	Richard F. Burton	37627	5800	465	461	825	1212	1315	975	50	62	75	86	94	98
5be24d8e	richard-marsh/the-beetle	2022-10-04	2022-10-04	The Beetle	Richard Marsh	48492	5715	464	471	839	1194	1259	980	59	71	82	90	96	99
7250a1c5	richard-northcott/in-the-mountains	2022-10-04	2022-10-04	In the mountains	Richard Northcott	466	175	75	25	23	19	15	12	44	67	78	87	94	98
8b7a8431	richard-northcott/incredible-earth	2022-10-04	2022-10-04	Incredible Earth	Richard Northcott	970	285	127	39	34	26	20	19	54	68	81	87	93	97
24fd0ff4	richard-steele/the-conscious-lovers	2022-10-04	2022-10-04	The Conscious Lovers	Richard Steele	12356	2509	434	337	498	513	384	256	57	69	81	89	95	100
a47d91cf	richmal-crompton/just-william	2022-10-04	2022-10-04	Just William	Richmal Crompton	23556	3705	454	411	640	769	719	499	56	68	79	89	95	99
a560b180	ridley-andrew/a-shot-in-the-night	2022-10-04	2022-10-04	A Shot in the Night	Ridley Andrew	4066	778	318	149	111	101	60	28	66	79	86	95	98	100
ded63e4e	roald-dahl/an-african-story	2022-10-04	2022-10-04	An African Story	Roald Dahl	2338	591	275	124	85	64	27	9	68	82	90	97	99	100
7b002ea5	roald-dahl/beware-of-the-dog	2022-10-04	2022-10-04	Beware of the Dog	Roald Dahl	1725	550	259	100	77	69	27	13	68	81	89	96	98	100
23551846	roald-dahl/boy	2022-10-04	2022-10-04	Boy	Roald Dahl	2141	469	239	86	56	48	22	10	68	84	90	95	98	100
bb122347	roald-dahl/man-from-the-south	2022-10-04	2022-10-04	Man from the South	Roald Dahl	1483	464	230	88	67	48	23	5	69	81	89	98	100	100
334b0a4c	roald-dahl/pig	2022-10-04	2022-10-04	Pig	Roald Dahl	2657	777	335	147	144	104	31	11	64	76	88	95	98	100
9f0a6846	roald-dahl/the-champion-of-the-world	2022-10-04	2022-10-04	The Champion of the World	Roald Dahl	3127	770	324	169	130	94	26	19	66	80	88	93	96	100
5c064e11	roald-dahl/the-landlady	2022-10-04	2022-10-04	The Landlady	Roald Dahl	1409	569	278	92	86	64	35	10	67	78	87	93	99	100
3ba76d6b	roald-dahl/the-way-up-to-heaven	2022-10-04	2022-10-04	The Way up to Heaven	Roald Dahl	2343	794	306	136	126	108	69	36	66	77	85	92	98	100
703ef787	robert-aickman/ringing-the-changes	2022-10-04	2022-10-04	Ringing the Changes	Robert Aickman	1946	610	290	120	92	71	28	8	70	83	91	97	100	100
feef4fcf	robert-bloch/psycho	2022-10-04	2022-10-04	Psycho	Robert Bloch	4516	685	321	144	95	68	40	11	71	83	89	94	99	100
c124aa5b	robert-e-howard/short-fiction	2022-10-04	2022-10-04	Short Fiction	Robert E. Howard	96619	7297	461	460	839	1312	1738	1579	46	59	71	84	93	98
261a7d87	robert-frost/new-hampshire	2022-10-04	2022-10-04	New Hampshire	Robert Frost	9406	2278	434	321	415	440	342	210	61	72	82	90	96	99
